site,category,product_id,title,price,image_url,product_url
Naheed,Frozen,131609,"Golden Harvest Chicken Nuggets, Antibiotic Free, 310g",690.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1297811-1.jpg,https://www.naheed.pk/golden-harvest-nuggets-310gm
Naheed,Frozen,128801,"Fresh Street Hamour Fish Fillet - Frozen Fish Snacks, 500g",260.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1295840-1.jpg,https://www.naheed.pk/fresh-street-hamour-fish-fillet-500gm
Naheed,Frozen,128800,"Fresh Street Hamour Fish Finger - Frozen Fish Snacks, 500g",260.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1295841-1.jpg,https://www.naheed.pk/fresh-street-hamour-fish-finger-500gm
Naheed,Frozen,128423,"Fresh Street Cod Fish Fillets - Frozen Fish Snacks, 500g",295.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1294905-1.jpg,https://www.naheed.pk/fresh-street-cod-fish-fillet-500gm
Naheed,Frozen,128422,"Fresh Street Cod Fish Fingers - Frozen Fish Snacks, 500g",295.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1294906-1.jpg,https://www.naheed.pk/fresh-street-cod-fish-finger-500gm
Naheed,Frozen,128421,"Fresh Street Amroze Fish Fillets - Frozen Fish Snacks, 500g",165.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1294904-1.jpg,https://www.naheed.pk/fresh-street-amroze-fish-fillet-500gm
Naheed,Frozen,128420,"Fresh Street Amroze Fish Fingers - Frozen Fish Snacks, 500g",165.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1294903-1.jpg,https://www.naheed.pk/fresh-street-amroze-fish-finger-500gm
Naheed,Frozen,128023,"Menu Chicken Fries, 600g",785.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/n/h/nh1291533-1.jpg,https://www.naheed.pk/menu-chicken-fries-600gm
Naheed,Frozen,128022,"Menu Chicken Kachori, 480g",800.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1268698-rpl-1.jpg,https://www.naheed.pk/menu-chicken-kachori-480gm
Naheed,Frozen,127248,"Dimplin Prawn Dumplings, 12-Pack, 350g",150.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1292203-1.jpg,https://www.naheed.pk/dimplin-prawn-dumplings-12-pack-350g
